fips,party,candidatevotes
37107,OTHER,560
37109,DEMOCRAT,9897
37109,REPUBLICAN,28806
37109,OTHER,1320
37111,DEMOCRAT,4667
37111,REPUBLICAN,14568
37111,OTHER,640
37113,DEMOCRAT,4876
37113,REPUBLICAN,12127
37113,OTHER,731
37115,DEMOCRAT,3926
37115,REPUBLICAN,6783
37115,OTHER,560
37117,DEMOCRAT,5846
37117,REPUBLICAN,5897
37117,OTHER,221
37119,DEMOCRAT,294562
37119,REPUBLICAN,155518
37119,OTHER,22777
37121,DEMOCRAT,1596
37121,REPUBLICAN,6282
37121,OTHER,218
37123,DEMOCRAT,4150
37123,REPUBLICAN,7130
37123,OTHER,260
37125,DEMOCRAT,16329
37125,REPUBLICAN,30490
37125,OTHER,1873
37127,DEMOCRAT,23235
37127,REPUBLICAN,23319
37127,OTHER,1111
37129,DEMOCRAT,50979
37129,REPUBLICAN,55344
37129,OTHER,5582
37131,DEMOCRAT,6144
37131,REPUBLICAN,3582
37131,OTHER,122
37133,DEMOCRAT,17514
37133,REPUBLICAN,37122
37133,OTHER,2499
37135,DEMOCRAT,59923
37135,REPUBLICAN,18557
37135,OTHER,3860
37137,DEMOCRAT,2448
37137,REPUBLICAN,4258
37137,OTHER,164
37139,DEMOCRAT,8615
37139,REPUBLICAN,8180
37139,OTHER,596
37141,DEMOCRAT,9354
37141,REPUBLICAN,17639
37141,OTHER,892
37143,DEMOCRAT,2319
37143,REPUBLICAN,4177
37143,OTHER,212
37145,DEMOCRAT,7833
37145,REPUBLICAN,11185
37145,OTHER,597
37147,DEMOCRAT,41824
37147,REPUBLICAN,35691
37147,OTHER,3012
37149,DEMOCRAT,3735
37149,REPUBLICAN,6768
37149,OTHER,431
37151,DEMOCRAT,13194
37151,REPUBLICAN,49430
37151,OTHER,1951
37153,DEMOCRAT,8501
37153,REPUBLICAN,10383
37153,OTHER,444
37155,DEMOCRAT,19016
37155,REPUBLICAN,20762
37155,OTHER,1080
37157,DEMOCRAT,14228
37157,REPUBLICAN,26830
37157,OTHER,1220
37159,DEMOCRAT,19400
37159,REPUBLICAN,42810
37159,OTHER,2159
37161,DEMOCRAT,7512
37161,REPUBLICAN,21871
37161,OTHER,924
37163,DEMOCRAT,10547
37163,REPUBLICAN,14838
37163,OTHER,543
37165,DEMOCRAT,7319
37165,REPUBLICAN,6256
37165,OTHER,353
37167,DEMOCRAT,7094
37167,REPUBLICAN,21964
37167,OTHER,859
37169,DEMOCRAT,4665
37169,REPUBLICAN,17116
37169,OTHER,769
37171,DEMOCRAT,7488
37171,REPUBLICAN,23671
37171,OTHER,1037
37173,DEMOCRAT,2196
37173,REPUBLICAN,3565
37173,OTHER,363
37175,DEMOCRAT,6558
37175,REPUBLICAN,10520
37175,OTHER,791
37177,DEMOCRAT,720
37177,REPUBLICAN,975
37177,OTHER,44
37179,DEMOCRAT,34337
37179,REPUBLICAN,66707
37179,OTHER,4666
37181,DEMOCRAT,12229
37181,REPUBLICAN,7332
37181,OTHER,416
37183,DEMOCRAT,302736
37183,REPUBLICAN,196082
37183,OTHER,28806
37185,DEMOCRAT,6413
37185,REPUBLICAN,3214
37185,OTHER,215
37187,DEMOCRAT,3510
37187,REPUBLICAN,2564
37187,OTHER,91
37189,DEMOCRAT,14138
37189,REPUBLICAN,13697
37189,OTHER,2150
37191,DEMOCRAT,21770
37191,REPUBLICAN,27540
37191,OTHER,1379
37193,DEMOCRAT,6638
37193,REPUBLICAN,23752
37193,OTHER,906
37195,DEMOCRAT,19663
37195,REPUBLICAN,17531
37195,OTHER,941
37197,DEMOCRAT,3160
37197,REPUBLICAN,13880
37197,OTHER,584
37199,DEMOCRAT,3196
37199,REPUBLICAN,6385
37199,OTHER,379
38001,DEMOCRAT,216
38001,REPUBLICAN,909
38001,OTHER,93
38003,DEMOCRAT,1597
38003,REPUBLICAN,3160
38003,OTHER,587
38005,DEMOCRAT,842
38005,REPUBLICAN,929
38005,OTHER,240
38007,DEMOCRAT,59
38007,REPUBLICAN,495
38007,OTHER,51
38009,DEMOCRAT,736
38009,REPUBLICAN,2494
38009,OTHER,264
38011,DEMOCRAT,227
38011,REPUBLICAN,1446
38011,OTHER,114
38013,DEMOCRAT,119
38013,REPUBLICAN,895
38013,OTHER,38
38015,DEMOCRAT,10881
38015,REPUBLICAN,32532
38015,OTHER,4566
38017,DEMOCRAT,31361
38017,REPUBLICAN,39816
38017,OTHER,9644
38019,DEMOCRAT,476
38019,REPUBLICAN,1357
38019,OTHER,173
38021,DEMOCRAT,554
38021,REPUBLICAN,1667
38021,OTHER,186
38023,DEMOCRAT,245
38023,REPUBLICAN,867
38023,OTHER,107
38025,DEMOCRAT,358
38025,REPUBLICAN,1771
38025,OTHER,114
38027,DEMOCRAT,355
38027,REPUBLICAN,791
38027,OTHER,85
38029,DEMOCRAT,215
38029,REPUBLICAN,1677
38029,OTHER,89
38031,DEMOCRAT,347
38031,REPUBLICAN,1241
38031,OTHER,131
38033,DEMOCRAT,99
38033,REPUBLICAN,796
38033,OTHER,62
38035,DEMOCRAT,10851
38035,REPUBLICAN,16340
38035,OTHER,3174
38037,DEMOCRAT,185
38037,REPUBLICAN,1108
38037,OTHER,88
38039,DEMOCRAT,298
38039,REPUBLICAN,847
38039,OTHER,120
38041,DEMOCRAT,168
38041,REPUBLICAN,1050
38041,OTHER,78
38043,DEMOCRAT,179
38043,REPUBLICAN,1111
38043,OTHER,86
38045,DEMOCRAT,502
38045,REPUBLICAN,1481
38045,OTHER,168
38047,DEMOCRAT,114
38047,REPUBLICAN,888
38047,OTHER,65
38049,DEMOCRAT,490
38049,REPUBLICAN,2050
38049,OTHER,280
38051,DEMOCRAT,235
38051,REPUBLICAN,1100
38051,OTHER,111
38053,DEMOCRAT,698
38053,REPUBLICAN,3670
38053,OTHER,304
38055,DEMOCRAT,1081
38055,REPUBLICAN,3860
38055,OTHER,374
38057,DEMOCRAT,621
38057,REPUBLICAN,3759
38057,OTHER,302
38059,DEMOCRAT,3080
38059,REPUBLICAN,11336
38059,OTHER,1416
38061,DEMOCRAT,1220
38061,REPUBLICAN,2582
38061,OTHER,304
38063,DEMOCRAT,536
38063,REPUBLICAN,1025
38063,OTHER,156
38065,DEMOCRAT,119
38065,REPUBLICAN,830
38065,OTHER,68
38067,DEMOCRAT,681
38067,REPUBLICAN,2208
38067,OTHER,264
38069,DEMOCRAT,431
38069,REPUBLICAN,1437
38069,OTHER,203
38071,DEMOCRAT,1505
38071,REPUBLICAN,3217
38071,OTHER,583
38073,DEMOCRAT,838
38073,REPUBLICAN,1210
38073,OTHER,311
38075,DEMOCRAT,201
38075,REPUBLICAN,993
38075,OTHER,99
38077,DEMOCRAT,2064
38077,REPUBLICAN,4767
38077,OTHER,761
38079,DEMOCRAT,2099
38079,REPUBLICAN,1217
38079,OTHER,439
38081,DEMOCRAT,694
38081,REPUBLICAN,1088
38081,OTHER,215
38083,DEMOCRAT,95
38083,REPUBLICAN,650
38083,OTHER,42
38085,DEMOCRAT,758
38085,REPUBLICAN,260
38085,OTHER,214
38087,DEMOCRAT,43
38087,REPUBLICAN,362
38087,OTHER,25
38089,DEMOCRAT,1753
38089,REPUBLICAN,9755
38089,OTHER,814
38091,DEMOCRAT,361
38091,REPUBLICAN,538
38091,OTHER,100
38093,DEMOCRAT,2498
38093,REPUBLICAN,6718
38093,OTHER,939
38095,DEMOCRAT,305
38095,REPUBLICAN,733
38095,OTHER,119
38097,DEMOCRAT,1241
38097,REPUBLICAN,2265
38097,OTHER,427
38099,DEMOCRAT,1167
38099,REPUBLICAN,2995
38099,OTHER,474
38101,DEMOCRAT,5806
38101,REPUBLICAN,18636
38101,OTHER,2970
38103,DEMOCRAT,419
38103,REPUBLICAN,1796
38103,OTHER,168
38105,DEMOCRAT,1735
38105,REPUBLICAN,10069
38105,OTHER,1003
39001,DEMOCRAT,2326
39001,REPUBLICAN,8659
39001,OTHER,374
39003,DEMOCRAT,13294
39003,REPUBLICAN,30487
39003,OTHER,2113
39005,DEMOCRAT,5740
39005,REPUBLICAN,17493
39005,OTHER,1357
39007,DEMOCRAT,15577
39007,REPUBLICAN,23318
39007,OTHER,1972
39009,DEMOCRAT,16370
39009,REPUBLICAN,11354
39009,OTHER,1719
39011,DEMOCRAT,3980
39011,REPUBLICAN,18658
39011,OTHER,989
39013,DEMOCRAT,8785
39013,REPUBLICAN,21108
39013,OTHER,1229
39015,DEMOCRAT,4353
39015,REPUBLICAN,14573
39015,OTHER,681
39017,DEMOCRAT,58642
39017,REPUBLICAN,106976
39017,OTHER,8221
39019,DEMOCRAT,3154
39019,REPUBLICAN,9254
39019,OTHER,666
39021,DEMOCRAT,4594
39021,REPUBLICAN,12631
39021,OTHER,879
39023,DEMOCRAT,23328
39023,REPUBLICAN,35205
39023,OTHER,2896
39025,DEMOCRAT,26715
39025,REPUBLICAN,67518
39025,OTHER,4888
39027,DEMOCRAT,4066
39027,REPUBLICAN,13838
39027,OTHER,771
39029,DEMOCRAT,12432
39029,REPUBLICAN,31676
39029,OTHER,2093
39031,DEMOCRAT,4013
39031,REPUBLICAN,10785
39031,OTHER,754
39033,DEMOCRAT,4625
39033,REPUBLICAN,13611
39033,OTHER,1001
39035,DEMOCRAT,398271
39035,REPUBLICAN,184211
39035,OTHER,21340
39037,DEMOCRAT,4470
39037,REPUBLICAN,20012
39037,OTHER,1002
39039,DEMOCRAT,5368
39039,REPUBLICAN,11688
39039,OTHER,1136
39041,DEMOCRAT,40872
39041,REPUBLICAN,57568
39041,OTHER,5420
39043,DEMOCRAT,16057
39043,REPUBLICAN,19648
39043,OTHER,1873
39045,DEMOCRAT,24881
39045,REPUBLICAN,44314
39045,OTHER,3718
39047,DEMOCRAT,2739
39047,REPUBLICAN,7995
39047,OTHER,428
39049,DEMOCRAT,351198
39049,REPUBLICAN,199331
39049,OTHER,30611
39051,DEMOCRAT,6069
39051,REPUBLICAN,13709
39051,OTHER,1447
39053,DEMOCRAT,2628
39053,REPUBLICAN,9822
39053,OTHER,481
39055,DEMOCRAT,17569
39055,REPUBLICAN,30227
39055,OTHER,2145
39057,DEMOCRAT,28943
39057,REPUBLICAN,48540
39057,OTHER,4375
39059,DEMOCRAT,4359
39059,REPUBLICAN,11445
39059,OTHER,753
39061,DEMOCRAT,215719
39061,REPUBLICAN,173665
39061,OTHER,19725
39063,DEMOCRAT,9609
39063,REPUBLICAN,24183
39063,OTHER,2231
39065,DEMOCRAT,2920
39065,REPUBLICAN,8717
39065,OTHER,657
39067,DEMOCRAT,1688
39067,REPUBLICAN,5098
39067,OTHER,293
39069,DEMOCRAT,3756
39069,REPUBLICAN,9301
39069,OTHER,875
39071,DEMOCRAT,3773
39071,REPUBLICAN,14020
39071,OTHER,708
39073,DEMOCRAT,3775
39073,REPUBLICAN,8497
39073,OTHER,566
39075,DEMOCRAT,1788
39075,REPUBLICAN,8720
39075,OTHER,546
39077,DEMOCRAT,7192
39077,REPUBLICAN,16226
39077,OTHER,1416
39079,DEMOCRAT,3226
39079,REPUBLICAN,9949
39079,OTHER,518
39081,DEMOCRAT,9675
39081,REPUBLICAN,21117
39081,OTHER,1409
39083,DEMOCRAT,8171
39083,REPUBLICAN,19131
39083,OTHER,1385
39085,DEMOCRAT,46397
39085,REPUBLICAN,64255
39085,OTHER,5594
39087,DEMOCRAT,6974
39087,REPUBLICAN,18689
39087,OTHER,944
39089,DEMOCRAT,27376
39089,REPUBLICAN,51241
39089,OTHER,4144
39091,DEMOCRAT,4647
39091,REPUBLICAN,15957
39091,OTHER,967
39093,DEMOCRAT,66949
39093,REPUBLICAN,66818
39093,OTHER,6795
39095,DEMOCRAT,110833
39095,REPUBLICAN,75698
39095,OTHER,11025
39097,DEMOCRAT,4779
39097,REPUBLICAN,11631
39097,OTHER,880
39099,DEMOCRAT,57381
39099,REPUBLICAN,53616
39099,OTHER,4075
39101,DEMOCRAT,7928
39101,REPUBLICAN,16961
39101,OTHER,1433
39103,DEMOCRAT,32182
39103,REPUBLICAN,54810
39103,OTHER,4381
39105,DEMOCRAT,2260
39105,REPUBLICAN,7309
39105,OTHER,416
39107,DEMOCRAT,3384
39107,REPUBLICAN,17506
39107,OTHER,836
39109,DEMOCRAT,13120
39109,REPUBLICAN,37079
39109,OTHER,2535
39111,DEMOCRAT,1662
39111,REPUBLICAN,4868
39111,OTHER,265
39113,DEMOCRAT,122016
39113,REPUBLICAN,123909
39113,OTHER,12376
39115,DEMOCRAT,1736
39115,REPUBLICAN,4431
39115,OTHER,276
39117,DEMOCRAT,3761
39117,REPUBLICAN,11948
39117,OTHER,839
39119,DEMOCRAT,11123
39119,REPUBLICAN,24056
39119,OTHER,1812
39121,DEMOCRAT,1221
39121,REPUBLICAN,4549
39121,OTHER,243
39123,DEMOCRAT,8285
39123,REPUBLICAN,12653
39123,OTHER,1280
39125,DEMOCRAT,2093
39125,REPUBLICAN,6500
39125,OTHER,454
39127,DEMOCRAT,4138
39127,REPUBLICAN,10228
39127,OTHER,629
39129,DEMOCRAT,6529
39129,REPUBLICAN,17076
39129,OTHER,1140
39131,DEMOCRAT,3539
39131,REPUBLICAN,7902
39131,OTHER,438
39133,DEMOCRAT,32397
39133,REPUBLICAN,39971
39133,OTHER,3771
39135,DEMOCRAT,4325
39135,REPUBLICAN,15446
39135,OTHER,794
39137,DEMOCRAT,2922
39137,REPUBLICAN,14961
39137,OTHER,884
39139,DEMOCRAT,16085
39139,REPUBLICAN,36590
39139,OTHER,2539
39141,DEMOCRAT,10356
39141,REPUBLICAN,18652
39141,OTHER,1372
39143,DEMOCRAT,9929
39143,REPUBLICAN,16316
39143,OTHER,1799
39145,DEMOCRAT,9132
39145,REPUBLICAN,20550
39145,OTHER,1102
39147,DEMOCRAT,7404
39147,REPUBLICAN,14825
39147,OTHER,1758
39149,DEMOCRAT,4243
39149,REPUBLICAN,18590
39149,OTHER,907
39151,DEMOCRAT,68146
39151,REPUBLICAN,98388
39151,OTHER,8705
39153,DEMOCRAT,134256
39153,REPUBLICAN,112026
39153,OTHER,11697
39155,DEMOCRAT,43014
39155,REPUBLICAN,49024
39155,OTHER,3991
39157,DEMOCRAT,12188
39157,REPUBLICAN,26918
39157,OTHER,2183
39159,DEMOCRAT,7718
39159,REPUBLICAN,18096
39159,OTHER,1615
39161,DEMOCRAT,2697
39161,REPUBLICAN,10469
39161,OTHER,604
39163,DEMOCRAT,1351
39163,REPUBLICAN,3883
39163,OTHER,268
39165,DEMOCRAT,33730
39165,REPUBLICAN,77643
39165,OTHER,5894
39167,DEMOCRAT,8026
39167,REPUBLICAN,20514
39167,OTHER,1300
39169,DEMOCRAT,15031
39169,REPUBLICAN,32270
39169,OTHER,2552
39171,DEMOCRAT,4358
39171,REPUBLICAN,11939
39171,OTHER,1011
39173,DEMOCRAT,27318
39173,REPUBLICAN,32498
39173,OTHER,4525
39175,DEMOCRAT,2515
39175,REPUBLICAN,7468
39175,OTHER,609
40001,DEMOCRAT,1382
40001,REPUBLICAN,4787
40001,OTHER,344
40003,DEMOCRAT,216
40003,REPUBLICAN,1933
40003,OTHER,109
40005,DEMOCRAT,795
40005,REPUBLICAN,4084
40005,OTHER,139
40007,DEMOCRAT,176
40007,REPUBLICAN,1993
40007,OTHER,74
40009,DEMOCRAT,960
40009,REPUBLICAN,6308
40009,OTHER,284
40011,DEMOCRAT,711
40011,REPUBLICAN,2884
40011,OTHER,198
40013,DEMOCRAT,2804
40013,REPUBLICAN,10478
40013,OTHER,536
40015,DEMOCRAT,2420
40015,REPUBLICAN,6482
40015,OTHER,446
40017,DEMOCRAT,11674
40017,REPUBLICAN,39986
40017,OTHER,3618
40019,DEMOCRAT,4002
40019,REPUBLICAN,13752
40019,OTHER,780
40021,DEMOCRAT,5456
40021,REPUBLICAN,9994
40021,OTHER,1040
40023,DEMOCRAT,1067
40023,REPUBLICAN,4206
40023,OTHER,153
40025,DEMOCRAT,71
40025,REPUBLICAN,963
40025,OTHER,45
40027,DEMOCRAT,38829
40027,REPUBLICAN,62538
40027,OTHER,8083
40029,DEMOCRAT,411
40029,REPUBLICAN,1898
40029,OTHER,90
40031,DEMOCRAT,11463
40031,REPUBLICAN,19183
40031,OTHER,1918
40033,DEMOCRAT,424
40033,REPUBLICAN,2054
40033,OTHER,124
40035,DEMOCRAT,1252
40035,REPUBLICAN,4283
40035,OTHER,250
40037,DEMOCRAT,5841
40037,REPUBLICAN,21575
40037,OTHER,1414
40039,DEMOCRAT,2104
40039,REPUBLICAN,7826
40039,OTHER,611
40041,DEMOCRAT,3311
40041,REPUBLICAN,11826
40041,OTHER,579
40043,DEMOCRAT,222
40043,REPUBLICAN,1965
40043,OTHER,61
40045,DEMOCRAT,155
40045,REPUBLICAN,1611
40045,OTHER,61
40047,DEMOCRAT,4397
40047,REPUBLICAN,16009
40047,OTHER,1304
40049,DEMOCRAT,1855
40049,REPUBLICAN,8253
40049,OTHER,438
40051,DEMOCRAT,3882
40051,REPUBLICAN,17316
40051,OTHER,1088
40053,DEMOCRAT,288
40053,REPUBLICAN,1827
40053,OTHER,86
40055,DEMOCRAT,323
40055,REPUBLICAN,1482
40055,OTHER,91
40057,DEMOCRAT,225
40057,REPUBLICAN,715
40057,OTHER,37
40059,DEMOCRAT,134
40059,REPUBLICAN,1318
40059,OTHER,47
40061,DEMOCRAT,882
40061,REPUBLICAN,3701
40061,OTHER,155
40063,DEMOCRAT,961
40063,REPUBLICAN,3388
40063,OTHER,177
40065,DEMOCRAT,1473
40065,REPUBLICAN,5969
40065,OTHER,364
40067,DEMOCRAT,365
40067,REPUBLICAN,1910
40067,OTHER,75
40069,DEMOCRAT,786
40069,REPUBLICAN,3093
40069,OTHER,139
40071,DEMOCRAT,3738
40071,REPUBLICAN,12172
40071,OTHER,893
40073,DEMOCRAT,786
40073,REPUBLICAN,5156
40073,OTHER,189
40075,DEMOCRAT,767
40075,REPUBLICAN,2596
40075,OTHER,130
40077,DEMOCRAT,797
40077,REPUBLICAN,3100
40077,OTHER,159
40079,DEMOCRAT,3250
40079,REPUBLICAN,13362
40079,OTHER,609
40081,DEMOCRAT,2430
40081,REPUBLICAN,10854
40081,OTHER,741
40083,DEMOCRAT,4248
40083,REPUBLICAN,13633
40083,OTHER,1098
40085,DEMOCRAT,735
40085,REPUBLICAN,2922
40085,OTHER,132
40087,DEMOCRAT,2894
40087,REPUBLICAN,13169
40087,OTHER,795
40089,DEMOCRAT,1802
40089,REPUBLICAN,8656
40089,OTHER,268
40091,DEMOCRAT,2123
40091,REPUBLICAN,5505
40091,OTHER,335
40093,DEMOCRAT,310
40093,REPUBLICAN,2948
40093,OTHER,149
40095,DEMOCRAT,1096
40095,REPUBLICAN,4206
40095,OTHER,190
40097,DEMOCRAT,3423
40097,REPUBLICAN,11555
40097,OTHER,739
40099,DEMOCRAT,1087
40099,REPUBLICAN,4175
40099,OTHER,266
40101,DEMOCRAT,7977
40101,REPUBLICAN,15043
40101,OTHER,1196
40103,DEMOCRAT,901
40103,REPUBLICAN,3715
40103,OTHER,262
40105,DEMOCRAT,742
40105,REPUBLICAN,3321
40105,OTHER,174
40107,DEMOCRAT,943
40107,REPUBLICAN,2800
40107,OTHER,200
40109,DEMOCRAT,112813
40109,REPUBLICAN,141569
40109,OTHER,19560
40111,DEMOCRAT,4385
40111,REPUBLICAN,8944
40111,OTHER,620
40113,DEMOCRAT,5597
40113,REPUBLICAN,12577
40113,OTHER,792
40115,DEMOCRAT,2584
40115,REPUBLICAN,7631
40115,OTHER,475
40117,DEMOCRAT,1344
40117,REPUBLICAN,4729
40117,OTHER,291
40119,DEMOCRAT,8788
40119,REPUBLICAN,16651
40119,OTHER,2321
40121,DEMOCRAT,3711
40121,REPUBLICAN,12753
40121,OTHER,807
40123,DEMOCRAT,3637
40123,REPUBLICAN,10431
40123,OTHER,763
40125,DEMOCRAT,6015
40125,REPUBLICAN,17848
40125,OTHER,1589
40127,DEMOCRAT,748
40127,REPUBLICAN,3581
40127,OTHER,154
40129,DEMOCRAT,151
40129,REPUBLICAN,1547
40129,OTHER,61
40131,DEMOCRAT,7902
40131,REPUBLICAN,30913
40131,OTHER,2047
40133,DEMOCRAT,2071
40133,REPUBLICAN,5613
40133,OTHER,353
40135,DEMOCRAT,3061
40135,REPUBLICAN,10888
40135,OTHER,488
40137,DEMOCRAT,3086
40137,REPUBLICAN,14182
40137,OTHER,636
40139,DEMOCRAT,858
40139,REPUBLICAN,4621
40139,OTHER,301
40141,DEMOCRAT,657
40141,REPUBLICAN,1944
40141,OTHER,105
40143,DEMOCRAT,87847
40143,REPUBLICAN,144258
40143,OTHER,14949
40145,DEMOCRAT,6723
40145,REPUBLICAN,23005
40145,OTHER,1572
40147,DEMOCRAT,5048
40147,REPUBLICAN,15825
40147,OTHER,1351
40149,DEMOCRAT,588
40149,REPUBLICAN,3854
40149,OTHER,189
40151,DEMOCRAT,522
40151,REPUBLICAN,2947
40151,OTHER,199
40153,DEMOCRAT,873
40153,REPUBLICAN,6347
40153,OTHER,375
41001,DEMOCRAT,1797
41001,REPUBLICAN,6218
41001,OTHER,764
41003,DEMOCRAT,29193
41003,REPUBLICAN,13445
41003,OTHER,6115
41005,DEMOCRAT,102095
41005,REPUBLICAN,88392
41005,OTHER,23552
41007,DEMOCRAT,9252
41007,REPUBLICAN,8138
41007,OTHER,2274
41009,DEMOCRAT,10167
41009,REPUBLICAN,13217
41009,OTHER,3234
41011,DEMOCRAT,10448
41011,REPUBLICAN,17865
41011,OTHER,3000
41013,DEMOCRAT,2637
41013,REPUBLICAN,8511
41013,OTHER,1024
41015,DEMOCRAT,4300
41015,REPUBLICAN,7212
41015,OTHER,1099
41017,DEMOCRAT,42444
41017,REPUBLICAN,45692
41017,OTHER,10421
41019,DEMOCRAT,14096
41019,REPUBLICAN,34582
41019,OTHER,4843
41021,DEMOCRAT,239
41021,REPUBLICAN,671
41021,OTHER,109
41023,DEMOCRAT,739
41023,REPUBLICAN,3210
41023,OTHER,391
41025,DEMOCRAT,683
41025,REPUBLICAN,2912
41025,OTHER,379
41027,DEMOCRAT,6510
41027,REPUBLICAN,3272
41027,OTHER,1128
41029,DEMOCRAT,44447
41029,REPUBLICAN,53870
41029,OTHER,11010
41031,DEMOCRAT,2980
41031,REPUBLICAN,5483
41031,OTHER,996
41033,DEMOCRAT,13453
41033,REPUBLICAN,26923
41033,OTHER,4184
41035,DEMOCRAT,7210
41035,REPUBLICAN,20435
41035,OTHER,2862
41037,DEMOCRAT,639
41037,REPUBLICAN,3022
41037,OTHER,269
41039,DEMOCRAT,102753
41039,REPUBLICAN,67141
41039,OTHER,22056
41041,DEMOCRAT,12501
41041,REPUBLICAN,10039
41041,OTHER,2716
41043,DEMOCRAT,17995
41043,REPUBLICAN,33488
41043,OTHER,7236
41045,DEMOCRAT,2246
41045,REPUBLICAN,7194
41045,OTHER,995
41047,DEMOCRAT,57788
41047,REPUBLICAN,63377
41047,OTHER,15675
41049,DEMOCRAT,1017
41049,REPUBLICAN,2721
41049,OTHER,429
41051,DEMOCRAT,292561
41051,REPUBLICAN,67954
41051,OTHER,38588
41053,DEMOCRAT,16420
41053,REPUBLICAN,18940
41053,OTHER,4935
41055,DEMOCRAT,202
41055,REPUBLICAN,732
41055,OTHER,83
41057,DEMOCRAT,5768
41057,REPUBLICAN,6538
41057,OTHER,1497
41059,DEMOCRAT,7673
41059,REPUBLICAN,17059
41059,OTHER,2865
41061,DEMOCRAT,3249
41061,REPUBLICAN,8431
41061,OTHER,1288
41063,DEMOCRAT,1116
41063,REPUBLICAN,2848
41063,OTHER,402
41065,DEMOCRAT,4781
41065,REPUBLICAN,5833
41065,OTHER,1350
41067,DEMOCRAT,153251
41067,REPUBLICAN,83197
41067,OTHER,32784
41069,DEMOCRAT,155
41069,REPUBLICAN,591
41069,OTHER,72
41071,DEMOCRAT,19301
41071,REPUBLICAN,23250
41071,OTHER,6202
42001,DEMOCRAT,14219
42001,REPUBLICAN,31423
42001,OTHER,1847
42003,DEMOCRAT,367617
42003,REPUBLICAN,259480
42003,OTHER,23017
42005,DEMOCRAT,7178
42005,REPUBLICAN,23484
42005,OTHER,956
42007,DEMOCRAT,32531
42007,REPUBLICAN,48167
42007,OTHER,2873
42009,DEMOCRAT,3645
42009,REPUBLICAN,19552
42009,OTHER,440
42011,DEMOCRAT,78437
42011,REPUBLICAN,96626
42011,OTHER,8002
42013,DEMOCRAT,13958
42013,REPUBLICAN,39135
42013,OTHER,1816
42015,DEMOCRAT,6369
42015,REPUBLICAN,18141
42015,OTHER,1198
42017,DEMOCRAT,167060
42017,REPUBLICAN,164361
42017,OTHER,12876
42019,DEMOCRAT,28584
42019,REPUBLICAN,64428
42019,OTHER,4059
42021,DEMOCRAT,18867
42021,REPUBLICAN,42258
42021,OTHER,1947
42023,DEMOCRAT,531
42023,REPUBLICAN,1589
42023,OTHER,66
42025,DEMOCRAT,8936
42025,REPUBLICAN,18743
42025,OTHER,1097
42027,DEMOCRAT,37088
42027,REPUBLICAN,35274
42027,OTHER,3786
42029,DEMOCRAT,141682
42029,REPUBLICAN,116114
42029,OTHER,11004
42031,DEMOCRAT,4273
42031,REPUBLICAN,12576
42031,OTHER,686
42033,DEMOCRAT,8200
42033,REPUBLICAN,24932
42033,OTHER,1139
42035,DEMOCRAT,4744
42035,REPUBLICAN,10022
42035,OTHER,628
42037,DEMOCRAT,8934
42037,REPUBLICAN,18004
42037,OTHER,1290
42039,DEMOCRAT,10971
42039,REPUBLICAN,24987
42039,OTHER,1534
42041,DEMOCRAT,47085
42041,REPUBLICAN,69076
42041,OTHER,5456
42043,DEMOCRAT,64706
42043,REPUBLICAN,60863
42043,OTHER,5303
42045,DEMOCRAT,177402
42045,REPUBLICAN,110667
42045,OTHER,9565
42047,DEMOCRAT,3853
42047,REPUBLICAN,10025
42047,OTHER,548
42049,DEMOCRAT,58112
42049,REPUBLICAN,60069
42049,OTHER,5498
42051,DEMOCRAT,17946
42051,REPUBLICAN,34590
42051,OTHER,1231
42053,DEMOCRAT,626
42053,REPUBLICAN,1683
42053,OTHER,92
42055,DEMOCRAT,17465
42055,REPUBLICAN,49768
42055,OTHER,2498
42057,DEMOCRAT,912
42057,REPUBLICAN,5694
42057,OTHER,165
42059,DEMOCRAT,4482
42059,REPUBLICAN,10849
42059,OTHER,433
42061,DEMOCRAT,4539
42061,REPUBLICAN,14494
42061,OTHER,673
42063,DEMOCRAT,11528
42063,REPUBLICAN,24888
42063,OTHER,1354
42065,DEMOCRAT,3650
42065,REPUBLICAN,15192
42065,OTHER,636
42067,DEMOCRAT,1821
42067,REPUBLICAN,8273
42067,OTHER,360
42069,DEMOCRAT,51983
42069,REPUBLICAN,48384
42069,OTHER,3089
42071,DEMOCRAT,91093
42071,REPUBLICAN,137914
42071,OTHER,12105
42073,DEMOCRAT,14009
42073,REPUBLICAN,25428
42073,OTHER,1316
42075,DEMOCRAT,18953
42075,REPUBLICAN,40525
42075,OTHER,2367
42077,DEMOCRAT,81324
42077,REPUBLICAN,73690
42077,OTHER,5979
42079,DEMOCRAT,52451
42079,REPUBLICAN,78688
42079,OTHER,3844
42081,DEMOCRAT,13020
42081,REPUBLICAN,35627
42081,OTHER,1918
42083,DEMOCRAT,4025
42083,REPUBLICAN,11635
42083,OTHER,636
42085,DEMOCRAT,18733
42085,REPUBLICAN,31544
42085,OTHER,2032
42087,DEMOCRAT,3877
42087,REPUBLICAN,14094
42087,OTHER,630
42089,DEMOCRAT,33918
42089,REPUBLICAN,33386
42089,OTHER,2448
42091,DEMOCRAT,256082
42091,REPUBLICAN,162731
42091,OTHER,15874
42093,DEMOCRAT,2857
42093,REPUBLICAN,5288
42093,OTHER,411
42095,DEMOCRAT,66272
42095,REPUBLICAN,71736
42095,OTHER,5511
